Month_Year,Avg_players,Gain,Percent_Gain,Peak_Players,URL,Date,Game_Name,churn,Gain_Ratio,Gain_Direction,Volatility
June 2020,5589.31,-21.07,-0.38,12660,https://steamcharts.com/app/594650,2020-06-01,Hunt: Showdown,1,-0.003769696080553771,0,0.003769696080553771
May 2020,5610.37,-282.23,-4.79,10746,https://steamcharts.com/app/594650,2020-05-01,Hunt: Showdown,1,-0.050305060094075794,0,0.050305060094075794
April 2020,5892.6,-127.15,-2.11,12472,https://steamcharts.com/app/594650,2020-04-01,Hunt: Showdown,1,-0.021577911278552762,0,0.021577911278552762
March 2020,6019.75,532.01,9.69,12856,https://steamcharts.com/app/594650,2020-03-01,Hunt: Showdown,0,0.08837742431164085,1,0.08837742431164085
February 2020,5487.75,946.82,20.85,12428,https://steamcharts.com/app/594650,2020-02-01,Hunt: Showdown,0,0.17253336977814224,1,0.17253336977814224
January 2020,4540.92,4.08,0.09,9065,https://steamcharts.com/app/594650,2020-01-01,Hunt: Showdown,0,0.0008984963399487328,1,0.0008984963399487328
December 2019,4536.84,1626.06,55.86,12968,https://steamcharts.com/app/594650,2019-12-01,Hunt: Showdown,0,0.35841246330044696,1,0.35841246330044696
November 2019,2910.78,-658.73,-18.45,5806,https://steamcharts.com/app/594650,2019-11-01,Hunt: Showdown,1,-0.22630703797607513,0,0.22630703797607513
October 2019,3569.52,-1989.73,-35.79,7713,https://steamcharts.com/app/594650,2019-10-01,Hunt: Showdown,1,-0.5574222864698896,0,0.5574222864698896
September 2019,5559.25,1430.37,34.64,13467,https://steamcharts.com/app/594650,2019-09-01,Hunt: Showdown,0,0.2572954984935018,1,0.2572954984935018
August 2019,4128.88,1751.2,73.65,11862,https://steamcharts.com/app/594650,2019-08-01,Hunt: Showdown,0,0.42413438995562963,1,0.42413438995562963
July 2019,2377.68,-622.62,-20.75,4354,https://steamcharts.com/app/594650,2019-07-01,Hunt: Showdown,1,-0.261860300797416,0,0.261860300797416
June 2019,3000.3,1224.68,68.97,12636,https://steamcharts.com/app/594650,2019-06-01,Hunt: Showdown,0,0.4081858480818585,1,0.4081858480818585
May 2019,1775.62,517.88,41.18,3888,https://steamcharts.com/app/594650,2019-05-01,Hunt: Showdown,0,0.2916615041506629,1,0.2916615041506629
April 2019,1257.74,-132.33,-9.52,2663,https://steamcharts.com/app/594650,2019-04-01,Hunt: Showdown,1,-0.10521252405107574,0,0.10521252405107574
March 2019,1390.07,131.94,10.49,2817,https://steamcharts.com/app/594650,2019-03-01,Hunt: Showdown,0,0.09491608336270836,1,0.09491608336270836
February 2019,1258.13,-301.78,-19.35,2657,https://steamcharts.com/app/594650,2019-02-01,Hunt: Showdown,1,-0.23986392503159445,0,0.23986392503159445
January 2019,1559.91,-338.29,-17.82,3065,https://steamcharts.com/app/594650,2019-01-01,Hunt: Showdown,1,-0.2168650755492304,0,0.2168650755492304
December 2018,1898.2,286.32,17.76,3960,https://steamcharts.com/app/594650,2018-12-01,Hunt: Showdown,0,0.15083763565483088,1,0.15083763565483088
November 2018,1611.88,-73.13,-4.34,3831,https://steamcharts.com/app/594650,2018-11-01,Hunt: Showdown,1,-0.04536938233615405,0,0.04536938233615405
October 2018,1685.02,-229.46,-11.99,3596,https://steamcharts.com/app/594650,2018-10-01,Hunt: Showdown,1,-0.13617642520563555,0,0.13617642520563555
September 2018,1914.48,-1290.21,-40.26,4236,https://steamcharts.com/app/594650,2018-09-01,Hunt: Showdown,1,-0.6739219004638335,0,0.6739219004638335
August 2018,3204.69,1183.13,58.53,14003,https://steamcharts.com/app/594650,2018-08-01,Hunt: Showdown,0,0.3691870352514596,1,0.3691870352514596
July 2018,2021.56,468.77,30.19,3773,https://steamcharts.com/app/594650,2018-07-01,Hunt: Showdown,0,0.23188527671699083,1,0.23188527671699083
June 2018,1552.79,525.58,51.17,3379,https://steamcharts.com/app/594650,2018-06-01,Hunt: Showdown,0,0.338474616657758,1,0.338474616657758
May 2018,1027.21,15.44,1.53,2829,https://steamcharts.com/app/594650,2018-05-01,Hunt: Showdown,0,0.015031006318084909,1,0.015031006318084909
April 2018,1011.76,-1468.22,-59.2,2262,https://steamcharts.com/app/594650,2018-04-01,Hunt: Showdown,1,-1.451154423974065,0,1.451154423974065
March 2018,2479.98,1086.4,77.96,8206,https://steamcharts.com/app/594650,2018-03-01,Hunt: Showdown,0,0.43806804893587853,1,0.43806804893587853
February 2018,1393.58,1393.17,336044.25,10296,https://steamcharts.com/app/594650,2018-02-01,Hunt: Showdown,0,0.9997057937111613,1,0.9997057937111613
January 2018,0.41,-0.14,-24.95,3,https://steamcharts.com/app/594650,2018-01-01,Hunt: Showdown,1,-0.34146341463414637,0,0.34146341463414637
December 2017,0.55,0.25,79.92,25,https://steamcharts.com/app/594650,2017-12-01,Hunt: Showdown,0,0.45454545454545453,1,0.45454545454545453
November 2017,0.31,0.28,943.92,2,https://steamcharts.com/app/594650,2017-11-01,Hunt: Showdown,0,0.903225806451613,1,0.903225806451613
October 2017,0.03,,,1,https://steamcharts.com/app/594650,2017-10-01,Hunt: Showdown,0,,0,
September 2021,8676.83,1579.44,22.25,17389,https://steamcharts.com/app/526870,2021-09-01,Satisfactory,0,0.1820296121970812,1,0.1820296121970812
August 2021,7097.39,-737.28,-9.41,12160,https://steamcharts.com/app/526870,2021-08-01,Satisfactory,1,-0.10388044055631718,0,0.10388044055631718
July 2021,7834.67,-320.66,-3.93,13767,https://steamcharts.com/app/526870,2021-07-01,Satisfactory,1,-0.04092833520748162,0,0.04092833520748162
June 2021,8155.34,-3194.09,-28.14,14602,https://steamcharts.com/app/526870,2021-06-01,Satisfactory,1,-0.3916562644843747,0,0.3916562644843747
May 2021,11349.43,-2841.29,-20.02,22983,https://steamcharts.com/app/526870,2021-05-01,Satisfactory,1,-0.2503464931719038,0,0.2503464931719038
April 2021,14190.72,4723.78,49.9,32831,https://steamcharts.com/app/526870,2021-04-01,Satisfactory,0,0.33287810625535563,1,0.33287810625535563
March 2021,9466.93,1644.0,21.02,23574,https://steamcharts.com/app/526870,2021-03-01,Satisfactory,0,0.17365714122740952,1,0.17365714122740952
February 2021,7822.93,-2483.2,-24.09,13747,https://steamcharts.com/app/526870,2021-02-01,Satisfactory,1,-0.31742582382815643,0,0.31742582382815643
January 2021,10306.14,958.73,10.26,19316,https://steamcharts.com/app/526870,2021-01-01,Satisfactory,0,0.09302512870968181,1,0.09302512870968181
December 2020,9347.4,1677.76,21.88,17080,https://steamcharts.com/app/526870,2020-12-01,Satisfactory,0,0.1794894837066992,1,0.1794894837066992
November 2020,7669.64,988.1,14.79,13671,https://steamcharts.com/app/526870,2020-11-01,Satisfactory,0,0.12883264403544364,1,0.12883264403544364
October 2020,6681.53,-142.26,-2.08,11857,https://steamcharts.com/app/526870,2020-10-01,Satisfactory,1,-0.021291530532677395,0,0.021291530532677395
September 2020,6823.8,-2306.41,-25.26,14148,https://steamcharts.com/app/526870,2020-09-01,Satisfactory,1,-0.3379949588205985,0,0.3379949588205985
August 2020,9130.2,-4690.72,-33.94,17002,https://steamcharts.com/app/526870,2020-08-01,Satisfactory,1,-0.5137587347484174,0,0.5137587347484174
July 2020,13820.92,-2951.82,-17.6,23836,https://steamcharts.com/app/526870,2020-07-01,Satisfactory,1,-0.21357623081531477,0,0.21357623081531477
June 2020,16772.74,,,27439,https://steamcharts.com/app/526870,2020-06-01,Satisfactory,0,,0,
September 2021,8244.11,-286.93,-3.36,14100,https://steamcharts.com/app/322170,2021-09-01,Geometry Dash,1,-0.03480424205887597,0,0.03480424205887597
August 2021,8531.04,28.11,0.33,13541,https://steamcharts.com/app/322170,2021-08-01,Geometry Dash,0,0.0032950261632813814,1,0.0032950261632813814
July 2021,8502.93,267.56,3.25,13162,https://steamcharts.com/app/322170,2021-07-01,Geometry Dash,0,0.031466800267672436,1,0.031466800267672436
June 2021,8235.37,1078.23,15.07,13381,https://steamcharts.com/app/322170,2021-06-01,Geometry Dash,0,0.1309267221752028,1,0.1309267221752028
May 2021,7157.14,1110.0,18.36,12132,https://steamcharts.com/app/322170,2021-05-01,Geometry Dash,0,0.15508988227141007,1,0.15508988227141007
April 2021,6047.14,112.22,1.89,9735,https://steamcharts.com/app/322170,2021-04-01,Geometry Dash,0,0.01855753298253389,1,0.01855753298253389
March 2021,5934.92,-267.61,-4.31,9014,https://steamcharts.com/app/322170,2021-03-01,Geometry Dash,1,-0.04509075101265055,0,0.04509075101265055
February 2021,6202.53,-62.11,-0.99,9554,https://steamcharts.com/app/322170,2021-02-01,Geometry Dash,1,-0.01001365571790866,0,0.01001365571790866
January 2021,6264.65,351.31,5.94,9322,https://steamcharts.com/app/322170,2021-01-01,Geometry Dash,0,0.0560781528098138,1,0.0560781528098138
December 2020,5913.34,118.22,2.04,9136,https://steamcharts.com/app/322170,2020-12-01,Geometry Dash,0,0.019992085690996964,1,0.019992085690996964
November 2020,5795.12,306.85,5.59,8907,https://steamcharts.com/app/322170,2020-11-01,Geometry Dash,0,0.052949723215395025,1,0.052949723215395025
October 2020,5488.27,384.28,7.53,8889,https://steamcharts.com/app/322170,2020-10-01,Geometry Dash,0,0.07001842110537564,1,0.07001842110537564
September 2020,5103.99,39.57,0.78,8284,https://steamcharts.com/app/322170,2020-09-01,Geometry Dash,0,0.0077527581362816156,1,0.0077527581362816156
August 2020,5064.41,238.5,4.94,7298,https://steamcharts.com/app/322170,2020-08-01,Geometry Dash,0,0.04709334354840939,1,0.04709334354840939
July 2020,4825.92,132.17,2.82,6736,https://steamcharts.com/app/322170,2020-07-01,Geometry Dash,0,0.02738752403686758,1,0.02738752403686758
June 2020,4693.75,-150.47,-3.11,6620,https://steamcharts.com/app/322170,2020-06-01,Geometry Dash,1,-0.03205752330226365,0,0.03205752330226365
May 2020,4844.22,-453.26,-8.56,6884,https://steamcharts.com/app/322170,2020-05-01,Geometry Dash,1,-0.09356717902985413,0,0.09356717902985413
April 2020,5297.48,313.57,6.29,7460,https://steamcharts.com/app/322170,2020-04-01,Geometry Dash,0,0.05919229520451234,1,0.05919229520451234
March 2020,4983.91,831.11,20.01,8128,https://steamcharts.com/app/322170,2020-03-01,Geometry Dash,0,0.1667586292689876,1,0.1667586292689876
February 2020,4152.8,-1.83,-0.04,7066,https://steamcharts.com/app/322170,2020-02-01,Geometry Dash,1,-0.0004406665382392603,0,0.0004406665382392603
January 2020,4154.63,241.46,6.17,7167,https://steamcharts.com/app/322170,2020-01-01,Geometry Dash,0,0.05811829212228285,1,0.05811829212228285
December 2019,3913.17,814.38,26.28,6784,https://steamcharts.com/app/322170,2019-12-01,Geometry Dash,0,0.2081126043591257,1,0.2081126043591257
November 2019,3098.79,403.65,14.98,5625,https://steamcharts.com/app/322170,2019-11-01,Geometry Dash,0,0.13026052104208416,1,0.13026052104208416
October 2019,2695.13,105.86,4.09,4818,https://steamcharts.com/app/322170,2019-10-01,Geometry Dash,0,0.039278253739151725,1,0.039278253739151725
September 2019,2589.28,-133.9,-4.92,4657,https://steamcharts.com/app/322170,2019-09-01,Geometry Dash,1,-0.051713217573997404,0,0.051713217573997404
August 2019,2723.18,5.21,0.19,4213,https://steamcharts.com/app/322170,2019-08-01,Geometry Dash,0,0.0019132044154260828,1,0.0019132044154260828
July 2019,2717.97,-170.34,-5.9,3840,https://steamcharts.com/app/322170,2019-07-01,Geometry Dash,1,-0.06267177341913267,0,0.06267177341913267
June 2019,2888.31,-54.86,-1.86,4598,https://steamcharts.com/app/322170,2019-06-01,Geometry Dash,1,-0.01899380606652333,0,0.01899380606652333
May 2019,2943.17,-83.49,-2.76,5089,https://steamcharts.com/app/322170,2019-05-01,Geometry Dash,1,-0.028367372594855205,0,0.028367372594855205
April 2019,3026.66,84.37,2.87,5587,https://steamcharts.com/app/322170,2019-04-01,Geometry Dash,0,0.02787561206081952,1,0.02787561206081952
March 2019,2942.29,221.96,8.16,5347,https://steamcharts.com/app/322170,2019-03-01,Geometry Dash,0,0.07543783923406598,1,0.07543783923406598
February 2019,2720.33,112.12,4.3,4802,https://steamcharts.com/app/322170,2019-02-01,Geometry Dash,0,0.041215587814713656,1,0.041215587814713656
January 2019,2608.21,293.74,12.69,4708,https://steamcharts.com/app/322170,2019-01-01,Geometry Dash,0,0.1126212996652877,1,0.1126212996652877
December 2018,2314.47,193.84,9.14,4028,https://steamcharts.com/app/322170,2018-12-01,Geometry Dash,0,0.08375135560193048,1,0.08375135560193048
November 2018,2120.64,80.28,3.93,3936,https://steamcharts.com/app/322170,2018-11-01,Geometry Dash,0,0.037856496152105026,1,0.037856496152105026
October 2018,2040.36,-106.42,-4.96,3782,https://steamcharts.com/app/322170,2018-10-01,Geometry Dash,1,-0.05215746240859456,0,0.05215746240859456
September 2018,2146.78,-86.1,-3.86,3838,https://steamcharts.com/app/322170,2018-09-01,Geometry Dash,1,-0.040106578224131016,0,0.040106578224131016
August 2018,2232.88,-101.21,-4.34,3368,https://steamcharts.com/app/322170,2018-08-01,Geometry Dash,1,-0.045327111174805625,0,0.045327111174805625
July 2018,2334.08,-341.54,-12.76,3409,https://steamcharts.com/app/322170,2018-07-01,Geometry Dash,1,-0.14632746092678917,0,0.14632746092678917
June 2018,2675.62,-55.42,-2.03,4239,https://steamcharts.com/app/322170,2018-06-01,Geometry Dash,1,-0.020712956249392664,0,0.020712956249392664
May 2018,2731.04,-467.81,-14.62,4883,https://steamcharts.com/app/322170,2018-05-01,Geometry Dash,1,-0.17129371960864725,0,0.17129371960864725
April 2018,3198.85,-518.12,-13.94,5686,https://steamcharts.com/app/322170,2018-04-01,Geometry Dash,1,-0.16197070822326776,0,0.16197070822326776
March 2018,3716.97,-91.25,-2.4,6640,https://steamcharts.com/app/322170,2018-03-01,Geometry Dash,1,-0.024549565909867448,0,0.024549565909867448
February 2018,3808.23,46.69,1.24,6578,https://steamcharts.com/app/322170,2018-02-01,Geometry Dash,0,0.012260288900617871,1,0.012260288900617871
January 2018,3761.54,185.89,5.2,6631,https://steamcharts.com/app/322170,2018-01-01,Geometry Dash,0,0.049418589194851044,1,0.049418589194851044
December 2017,3575.65,296.4,9.04,6209,https://steamcharts.com/app/322170,2017-12-01,Geometry Dash,0,0.08289401926922377,1,0.08289401926922377
November 2017,3279.25,687.46,26.52,6818,https://steamcharts.com/app/322170,2017-11-01,Geometry Dash,0,0.20963939925287794,1,0.20963939925287794
October 2017,2591.78,-19.95,-0.76,4790,https://steamcharts.com/app/322170,2017-10-01,Geometry Dash,1,-0.007697412589031475,0,0.007697412589031475
September 2017,2611.74,-299.8,-10.3,4827,https://steamcharts.com/app/322170,2017-09-01,Geometry Dash,1,-0.1147893741337193,0,0.1147893741337193
August 2017,2911.53,-155.45,-5.07,4430,https://steamcharts.com/app/322170,2017-08-01,Geometry Dash,1,-0.05339117233894206,0,0.05339117233894206
July 2017,3066.99,-286.11,-8.53,4777,https://steamcharts.com/app/322170,2017-07-01,Geometry Dash,1,-0.09328690344604972,0,0.09328690344604972
June 2017,3353.1,206.21,6.55,5479,https://steamcharts.com/app/322170,2017-06-01,Geometry Dash,0,0.06149831499209687,1,0.06149831499209687
May 2017,3146.89,-428.1,-11.97,6102,https://steamcharts.com/app/322170,2017-05-01,Geometry Dash,1,-0.1360390734979615,0,0.1360390734979615
April 2017,3574.99,-202.49,-5.36,6690,https://steamcharts.com/app/322170,2017-04-01,Geometry Dash,1,-0.05664071787613392,0,0.05664071787613392
March 2017,3777.49,-714.48,-15.91,7397,https://steamcharts.com/app/322170,2017-03-01,Geometry Dash,1,-0.18914146695292378,0,0.18914146695292378
February 2017,4491.97,580.1,14.83,8787,https://steamcharts.com/app/322170,2017-02-01,Geometry Dash,0,0.1291415570451272,1,0.1291415570451272
January 2017,3911.87,1607.78,69.78,9614,https://steamcharts.com/app/322170,2017-01-01,Geometry Dash,0,0.41100036555407005,1,0.41100036555407005
December 2016,2304.09,311.94,15.66,4234,https://steamcharts.com/app/322170,2016-12-01,Geometry Dash,0,0.13538533651029255,1,0.13538533651029255
November 2016,1992.15,97.01,5.12,3919,https://steamcharts.com/app/322170,2016-11-01,Geometry Dash,0,0.04869613231935346,1,0.04869613231935346
October 2016,1895.14,45.24,2.45,3775,https://steamcharts.com/app/322170,2016-10-01,Geometry Dash,0,0.023871587323363974,1,0.023871587323363974
September 2016,1849.9,-95.82,-4.92,3685,https://steamcharts.com/app/322170,2016-09-01,Geometry Dash,1,-0.05179739445375425,0,0.05179739445375425
August 2016,1945.72,-42.08,-2.12,3407,https://steamcharts.com/app/322170,2016-08-01,Geometry Dash,1,-0.021626955574286125,0,0.021626955574286125
July 2016,1987.8,-36.66,-1.81,3158,https://steamcharts.com/app/322170,2016-07-01,Geometry Dash,1,-0.01844249924539692,0,0.01844249924539692
June 2016,2024.46,164.07,8.82,3326,https://steamcharts.com/app/322170,2016-06-01,Geometry Dash,0,0.08104383391126523,1,0.08104383391126523
May 2016,1860.38,101.29,5.76,3567,https://steamcharts.com/app/322170,2016-05-01,Geometry Dash,0,0.05444586589836485,1,0.05444586589836485
April 2016,1759.09,-24.89,-1.4,3500,https://steamcharts.com/app/322170,2016-04-01,Geometry Dash,1,-0.01414936131749939,0,0.01414936131749939
March 2016,1783.99,-34.37,-1.89,3551,https://steamcharts.com/app/322170,2016-03-01,Geometry Dash,1,-0.019265803059434188,0,0.019265803059434188
February 2016,1818.35,44.48,2.51,3554,https://steamcharts.com/app/322170,2016-02-01,Geometry Dash,0,0.02446173728930074,1,0.02446173728930074
January 2016,1773.88,151.37,9.33,3321,https://steamcharts.com/app/322170,2016-01-01,Geometry Dash,0,0.085332716981983,1,0.085332716981983
December 2015,1622.51,169.96,11.7,3200,https://steamcharts.com/app/322170,2015-12-01,Geometry Dash,0,0.10475128042354132,1,0.10475128042354132
November 2015,1452.55,-21.34,-1.45,2804,https://steamcharts.com/app/322170,2015-11-01,Geometry Dash,1,-0.014691404770920107,0,0.014691404770920107
October 2015,1473.89,-12.08,-0.81,2874,https://steamcharts.com/app/322170,2015-10-01,Geometry Dash,1,-0.00819599834451689,0,0.00819599834451689
September 2015,1485.97,254.3,20.65,3050,https://steamcharts.com/app/322170,2015-09-01,Geometry Dash,0,0.1711340067430702,1,0.1711340067430702
August 2015,1231.67,307.29,33.24,3991,https://steamcharts.com/app/322170,2015-08-01,Geometry Dash,0,0.24949052911900102,1,0.24949052911900102
July 2015,924.38,10.96,1.2,1416,https://steamcharts.com/app/322170,2015-07-01,Geometry Dash,0,0.011856595772301436,1,0.011856595772301436
June 2015,913.42,183.01,25.06,1556,https://steamcharts.com/app/322170,2015-06-01,Geometry Dash,0,0.20035690044010424,1,0.20035690044010424
May 2015,730.41,151.63,26.2,1410,https://steamcharts.com/app/322170,2015-05-01,Geometry Dash,0,0.20759573390287647,1,0.20759573390287647
April 2015,578.78,96.17,19.93,1208,https://steamcharts.com/app/322170,2015-04-01,Geometry Dash,0,0.16615985348491655,1,0.16615985348491655
March 2015,482.61,65.37,15.67,945,https://steamcharts.com/app/322170,2015-03-01,Geometry Dash,0,0.13545098526760738,1,0.13545098526760738
February 2015,417.25,91.65,28.15,842,https://steamcharts.com/app/322170,2015-02-01,Geometry Dash,0,0.2196524865188736,1,0.2196524865188736
January 2015,325.6,115.01,54.61,704,https://steamcharts.com/app/322170,2015-01-01,Geometry Dash,0,0.35322481572481573,1,0.35322481572481573
December 2014,210.59,,,388,https://steamcharts.com/app/322170,2014-12-01,Geometry Dash,0,,0,
September 2021,4505.19,-557.56,-11.01,8952,https://steamcharts.com/app/779340,2021-09-01,Total War: THREE KINGDOMS,1,-0.1237594862813777,0,0.1237594862813777
August 2021,5062.75,-626.8,-11.02,9500,https://steamcharts.com/app/779340,2021-08-01,Total War: THREE KINGDOMS,1,-0.12380623179102265,0,0.12380623179102265
July 2021,5689.55,-364.87,-6.03,11288,https://steamcharts.com/app/779340,2021-07-01,Total War: THREE KINGDOMS,1,-0.06412985209726604,0,0.06412985209726604
June 2021,6054.42,-1904.67,-23.93,12110,https://steamcharts.com/app/779340,2021-06-01,Total War: THREE KINGDOMS,1,-0.31459165370093256,0,0.31459165370093256
May 2021,7959.08,741.52,10.27,19195,https://steamcharts.com/app/779340,2021-05-01,Total War: THREE KINGDOMS,0,0.09316654688732869,1,0.09316654688732869
April 2021,7217.56,-2594.05,-26.44,15271,https://steamcharts.com/app/779340,2021-04-01,Total War: THREE KINGDOMS,1,-0.35940816564046574,0,0.35940816564046574
March 2021,9811.61,2215.45,29.17,25161,https://steamcharts.com/app/779340,2021-03-01,Total War: THREE KINGDOMS,0,0.22579882404620646,1,0.22579882404620646
February 2021,7596.16,-450.87,-5.6,14490,https://steamcharts.com/app/779340,2021-02-01,Total War: THREE KINGDOMS,1,-0.059354989889628444,0,0.059354989889628444
January 2021,8047.03,2105.47,35.44,15212,https://steamcharts.com/app/779340,2021-01-01,Total War: THREE KINGDOMS,0,0.26164560092357053,1,0.26164560092357053
December 2020,5941.56,482.26,8.83,13617,https://steamcharts.com/app/779340,2020-12-01,Total War: THREE KINGDOMS,0,0.08116723554083438,1,0.08116723554083438
November 2020,5459.29,-1543.95,-22.05,10478,https://steamcharts.com/app/779340,2020-11-01,Total War: THREE KINGDOMS,1,-0.28281150112926773,0,0.28281150112926773
October 2020,7003.24,-2696.91,-27.8,13241,https://steamcharts.com/app/779340,2020-10-01,Total War: THREE KINGDOMS,1,-0.3850946133503921,0,0.3850946133503921
September 2020,9700.15,2704.53,38.66,21172,https://steamcharts.com/app/779340,2020-09-01,Total War: THREE KINGDOMS,0,0.27881321422864597,1,0.27881321422864597
August 2020,6995.62,138.22,2.02,13688,https://steamcharts.com/app/779340,2020-08-01,Total War: THREE KINGDOMS,0,0.019758077196874616,1,0.019758077196874616
July 2020,6857.4,175.17,2.62,12918,https://steamcharts.com/app/779340,2020-07-01,Total War: THREE KINGDOMS,0,0.02554466707498469,1,0.02554466707498469
June 2020,6682.23,-1140.24,-14.58,11849,https://steamcharts.com/app/779340,2020-06-01,Total War: THREE KINGDOMS,1,-0.17063764641444548,0,0.17063764641444548
May 2020,7822.46,-1978.0,-20.18,13560,https://steamcharts.com/app/779340,2020-05-01,Total War: THREE KINGDOMS,1,-0.2528616317628981,0,0.2528616317628981
April 2020,9800.46,-2581.85,-20.85,28411,https://steamcharts.com/app/779340,2020-04-01,Total War: THREE KINGDOMS,1,-0.2634417160010857,0,0.2634417160010857
March 2020,12382.31,-98.75,-0.79,30076,https://steamcharts.com/app/779340,2020-03-01,Total War: THREE KINGDOMS,1,-0.007975087039494247,0,0.007975087039494247
February 2020,12481.06,930.08,8.05,24579,https://steamcharts.com/app/779340,2020-02-01,Total War: THREE KINGDOMS,0,0.07451931166102879,1,0.07451931166102879
January 2020,11550.98,5082.38,78.57,25441,https://steamcharts.com/app/779340,2020-01-01,Total War: THREE KINGDOMS,0,0.4399955674756601,1,0.4399955674756601
December 2019,6468.6,1148.59,21.59,14000,https://steamcharts.com/app/779340,2019-12-01,Total War: THREE KINGDOMS,0,0.177563924187614,1,0.177563924187614
November 2019,5320.01,-827.52,-13.46,10194,https://steamcharts.com/app/779340,2019-11-01,Total War: THREE KINGDOMS,1,-0.15554857979590264,0,0.15554857979590264
October 2019,6147.53,-1626.87,-20.93,12312,https://steamcharts.com/app/779340,2019-10-01,Total War: THREE KINGDOMS,1,-0.2646379928198805,0,0.2646379928198805
September 2019,7774.4,-4950.94,-38.91,15935,https://steamcharts.com/app/779340,2019-09-01,Total War: THREE KINGDOMS,1,-0.6368259930026754,0,0.6368259930026754
August 2019,12725.34,-9389.96,-42.46,32476,https://steamcharts.com/app/779340,2019-08-01,Total War: THREE KINGDOMS,1,-0.7378946259982051,0,0.7378946259982051
July 2019,22115.3,-24144.64,-52.19,50764,https://steamcharts.com/app/779340,2019-07-01,Total War: THREE KINGDOMS,1,-1.091761811958237,0,1.091761811958237
June 2019,46259.95,-56459.12,-54.96,119246,https://steamcharts.com/app/779340,2019-06-01,Total War: THREE KINGDOMS,1,-1.220475162640686,0,1.220475162640686
May 2019,102719.07,102719.01,162296033.94,191816,https://steamcharts.com/app/779340,2019-05-01,Total War: THREE KINGDOMS,0,0.9999994158825619,1,0.9999994158825619
March 2018,0.06,,,1,https://steamcharts.com/app/779340,2018-03-01,Total War: THREE KINGDOMS,0,,0,
September 2021,6454.39,-2278.92,-26.09,11062,https://steamcharts.com/app/457140,2021-09-01,Oxygen Not Included,1,-0.3530806164486497,0,0.3530806164486497
August 2021,8733.32,906.34,11.58,18159,https://steamcharts.com/app/457140,2021-08-01,Oxygen Not Included,0,0.10377954775503474,1,0.10377954775503474
July 2021,7826.98,-313.97,-3.86,13170,https://steamcharts.com/app/457140,2021-07-01,Oxygen Not Included,1,-0.0401138114572926,0,0.0401138114572926
June 2021,8140.95,1822.75,28.85,15597,https://steamcharts.com/app/457140,2021-06-01,Oxygen Not Included,0,0.22389893071447436,1,0.22389893071447436
May 2021,6318.2,638.38,11.24,12579,https://steamcharts.com/app/457140,2021-05-01,Oxygen Not Included,0,0.1010382703934665,1,0.1010382703934665
April 2021,5679.82,-905.58,-13.75,9348,https://steamcharts.com/app/457140,2021-04-01,Oxygen Not Included,1,-0.1594381512090172,0,0.1594381512090172
March 2021,6585.4,-998.09,-13.16,13469,https://steamcharts.com/app/457140,2021-03-01,Oxygen Not Included,1,-0.1515610289428129,0,0.1515610289428129
February 2021,7583.49,-1679.38,-18.13,12492,https://steamcharts.com/app/457140,2021-02-01,Oxygen Not Included,1,-0.22145212824174623,0,0.22145212824174623
January 2021,9262.87,-957.13,-9.37,16919,https://steamcharts.com/app/457140,2021-01-01,Oxygen Not Included,1,-0.10332974553243217,0,0.10332974553243217
December 2020,10220.0,4313.28,73.02,19511,https://steamcharts.com/app/457140,2020-12-01,Oxygen Not Included,0,0.4220430528375734,1,0.4220430528375734
November 2020,5906.71,433.74,7.93,11326,https://steamcharts.com/app/457140,2020-11-01,Oxygen Not Included,0,0.07343174118925765,1,0.07343174118925765
October 2020,5472.97,157.59,2.96,9086,https://steamcharts.com/app/457140,2020-10-01,Oxygen Not Included,0,0.028794237863536618,1,0.028794237863536618
September 2020,5315.38,-796.12,-13.03,8428,https://steamcharts.com/app/457140,2020-09-01,Oxygen Not Included,1,-0.14977668576846812,0,0.14977668576846812
August 2020,6111.5,-789.26,-11.44,9479,https://steamcharts.com/app/457140,2020-08-01,Oxygen Not Included,1,-0.12914341814611796,0,0.12914341814611796
July 2020,6900.76,867.46,14.38,10730,https://steamcharts.com/app/457140,2020-07-01,Oxygen Not Included,0,0.12570499481216563,1,0.12570499481216563
June 2020,6033.3,203.38,3.49,10810,https://steamcharts.com/app/457140,2020-06-01,Oxygen Not Included,0,0.03370957850595859,1,0.03370957850595859
May 2020,5829.92,-921.98,-13.66,9003,https://steamcharts.com/app/457140,2020-05-01,Oxygen Not Included,1,-0.15814625243571095,0,0.15814625243571095
April 2020,6751.9,-1251.85,-15.64,12751,https://steamcharts.com/app/457140,2020-04-01,Oxygen Not Included,1,-0.18540707060234896,0,0.18540707060234896
March 2020,8003.74,1350.82,20.3,15827,https://steamcharts.com/app/457140,2020-03-01,Oxygen Not Included,0,0.16877359834277475,1,0.16877359834277475
February 2020,6652.92,600.23,9.92,10510,https://steamcharts.com/app/457140,2020-02-01,Oxygen Not Included,0,0.09022053474263933,1,0.09022053474263933
January 2020,6052.69,-288.61,-4.55,9695,https://steamcharts.com/app/457140,2020-01-01,Oxygen Not Included,1,-0.047682931060404554,0,0.047682931060404554
December 2019,6341.31,36.69,0.58,10904,https://steamcharts.com/app/457140,2019-12-01,Oxygen Not Included,0,0.005785870742796046,1,0.005785870742796046
November 2019,6304.62,-808.43,-11.37,12255,https://steamcharts.com/app/457140,2019-11-01,Oxygen Not Included,1,-0.12822818821752935,0,0.12822818821752935
